sensor_id,sensor_name,lat,lon,timestamp,p1,p2
11763,SDS011,56.522,14.95,2018-12-31 22:45:37,9.3,2.98
15551,SDS011,57.712,11.996,2018-12-31 22:47:46,20.85,6.46
12135,SDS011,56.42,15.548,2018-12-31 22:49:23,3.97,1.6
10647,SDS011,55.608,13.036,2018-12-31 22:51:17,15.6,6.6
12693,SDS011,58.19,12.72,2018-12-31 22:52:43,27.73,5.95
10723,SDS011,59.298,18.052,2018-12-31 22:54:44,9.62,5.28
12381,SDS011,63.392,13.1,2018-12-31 22:56:38,5.05,2.42
16531,SDS011,57.698,11.958,2018-12-31 22:57:55,5.43,2.42
19547,SDS011,58.014,11.826,2018-12-31 22:59:56,28.19,5.78
16537,SDS011,57.562,11.936,2018-12-31 23:01:31,99.53,38.98
17020,SDS011,55.728,13.194,2018-12-31 23:03:24,41.52,24.77
10843,SDS011,59.354,18.364,2018-12-31 23:04:47,13.68,7.45
18110,SDS011,57.49,12.078,2018-12-31 23:08:44,64.04,35.13
11769,SDS011,59.238,18.226,2018-12-31 23:10:05,150.95,95.14
19119,SDS011,56.972,24.132,2018-12-31 23:12:00,10.22,5.65
7273,SDS011,60.002,17.846,2018-12-31 23:13:23,10.1,3.3
12389,SDS011,59.924,10.744,2018-12-31 23:15:21,9.8,6.65
10723,SDS011,59.298,18.052,2018-12-31 23:16:53,143.53,105.27
7277,SDS011,59.266,15.23,2018-12-31 23:18:14,15.78,5.72
14809,SDS011,57.566,11.936,2018-12-31 23:21:13,47.65,8.13
12387,SDS011,58.56,15.306,2018-12-31 23:22:37,8.5,2.7
17576,SDS011,55.684,12.556,2018-12-31 23:24:33,221.45,132.28
11765,SDS011,55.716,13.244,2018-12-31 23:26:32,13.93,9.37
12663,SDS011,58.49,15.528,2018-12-31 23:28:00,11.75,3.34
17712,SDS011,64.6,21.088,2018-12-31 23:29:50,0.6,0.6
12990,SDS011,57.692,11.958,2018-12-31 23:31:21,52.32,23.78
16705,SDS011,60.136,15.18,2018-12-31 23:33:16,10.32,2.51
19337,SDS011,59.396,16.474,2018-12-31 23:34:46,8.75,3.21
17235,SDS011,59.272,17.78,2018-12-31 23:36:44,50.82,22.15
12990,SDS011,57.692,11.958,2018-12-31 23:38:40,39.73,11.22
11058,SDS011,59.272,15.22,2018-12-31 23:40:14,39.16,16.22
15551,SDS011,57.712,11.996,2018-12-31 23:42:01,28.82,8.3
19337,SDS011,59.396,16.474,2018-12-31 23:43:23,13.13,2.82
9344,SDS011,59.346,18.058,2018-12-31 23:45:26,81.37,66.07
14300,SDS011,59.306,18.024,2018-12-31 23:46:51,31.77,17.6
11380,SDS011,55.606,12.998,2018-12-31 23:48:39,8.65,4.45
17650,SDS011,59.304,18.102,2018-12-31 23:50:36,33.92,16.22
18056,SDS011,57.494,12.166,2018-12-31 23:52:01,37.75,8.33
17534,SDS011,55.582,12.948,2018-12-31 23:54:04,15.92,5.3
7275,SDS011,57.72,11.888,2018-12-31 23:55:30,43.33,9.98
14811,SDS011,57.706,11.9,2018-12-31 23:57:33,29.14,6.57
14803,SDS011,57.676,11.994,2018-12-31 23:58:44,42.78,9.3
10803,SDS011,57.69,11.954,2019-01-01 00:00:42,35.38,7.99
18110,SDS011,57.49,12.078,2019-01-01 00:02:40,45.77,11.48
19547,SDS011,58.014,11.826,2019-01-01 00:03:53,29.66,5.36
12135,SDS011,56.42,15.548,2019-01-01 00:05:55,9.68,2.72
10216,SDS011,59.674,16.838,2019-01-01 00:07:33,13.72,4.12
14817,SDS011,57.698,11.986,2019-01-01 00:09:34,42.12,7.36
17923,SDS011,55.73,13.2,2019-01-01 00:10:58,57.92,35.98
10803,SDS011,57.69,11.954,2019-01-01 00:13:06,38.6,8.16
10250,SDS011,58.692,12.478,2019-01-01 00:15:00,22.8,4.01
13012,SDS011,57.662,12.006,2019-01-01 00:16:16,24.04,6.52
14801,SDS011,57.716,12.048,2019-01-01 00:18:09,63.02,14.4
10922,SDS011,59.494,17.976,2019-01-01 00:19:42,8.35,2.85
16531,SDS011,57.698,11.958,2019-01-01 00:21:28,8.52,4.75
11384,SDS011,56.748,13.882,2019-01-01 00:23:35,8.56,3.2
18112,SDS011,57.478,11.978,2019-01-01 00:25:15,66.33,10.9
16446,SDS011,55.66,12.592,2019-01-01 00:27:06,2.22,2.01
17038,SDS011,55.75,13.202,2019-01-01 00:28:22,65.84,42.05
11378,SDS011,59.392,16.748,2019-01-01 00:30:24,6.45,1.82
12387,SDS011,58.56,15.306,2019-01-01 00:31:40,9.15,2.62
13000,SDS011,58.052,11.752,2019-01-01 00:33:30,22.4,5.95
10723,SDS011,59.298,18.052,2019-01-01 00:35:38,13.55,7.88
15067,SDS011,60.024,18.77,2019-01-01 00:37:13,5.88,2.0
11404,SDS011,58.396,15.566,2019-01-01 00:39:11,4.82,1.84
11663,SDS011,59.38,18.04,2019-01-01 00:40:34,19.18,14.07
15551,SDS011,57.712,11.996,2019-01-01 00:42:34,42.86,9.98
10843,SDS011,59.354,18.364,2019-01-01 00:43:51,11.62,4.32
12679,SDS011,59.384,17.874,2019-01-01 00:45:40,0.24,0.24
8683,SDS011,59.744,18.206,2019-01-01 00:47:49,6.9,3.35
11404,SDS011,58.396,15.566,2019-01-01 00:49:05,4.8,1.65
11004,SDS011,59.622,16.556,2019-01-01 00:51:06,13.72,4.64
12673,SDS011,59.364,18.022,2019-01-01 00:52:45,12.55,7.74
12383,SDS011,63.808,20.336,2019-01-01 00:54:47,3.14,1.3
11374,SDS011,59.258,18.008,2019-01-01 00:55:54,7.76,3.93
10926,SDS011,59.472,18.304,2019-01-01 00:57:53,14.64,10.92
12385,SDS011,57.634,18.31,2019-01-01 00:59:53,4.18,1.42
18838,SDS011,56.92,14.804,2019-01-01 01:01:10,7.45,1.9
14809,SDS011,57.566,11.936,2019-01-01 01:02:58,59.39,11.85
11661,SDS011,59.446,14.888,2019-01-01 01:04:37,21.4,4.35
13419,SDS011,58.44,15.47,2019-01-01 01:06:52,5.45,2.01
12127,SDS011,57.702,11.904,2019-01-01 01:08:35,14.04,4.35
7273,SDS011,60.002,17.846,2019-01-01 01:10:08,7.42,2.35
13443,SDS011,59.218,18.218,2019-01-01 01:12:05,10.95,3.75
10827,SDS011,59.334,13.512,2019-01-01 01:13:13,9.32,2.58
10926,SDS011,59.472,18.304,2019-01-01 01:15:09,10.0,6.45
18112,SDS011,57.478,11.978,2019-01-01 01:16:41,75.03,16.54
12387,SDS011,58.56,15.306,2019-01-01 01:18:36,6.38,2.68
13010,SDS011,57.632,11.962,2019-01-01 01:20:31,24.48,4.31
10719,SDS011,58.386,15.56,2019-01-01 01:22:17,2.52,1.47
7275,SDS011,57.72,11.888,2019-01-01 01:24:04,33.78,7.25
17536,SDS011,59.288,17.964,2019-01-01 01:25:22,10.7,2.6
12861,SDS011,66.348,14.134,2019-01-01 01:27:24,7.52,2.82
14807,SDS011,57.718,12.034,2019-01-01 01:28:42,33.98,6.1
13000,SDS011,58.052,11.752,2019-01-01 01:30:27,26.42,6.14
17925,SDS011,55.674,13.354,2019-01-01 01:32:46,35.55,17.4
15551,SDS011,57.712,11.996,2019-01-01 01:34:22,24.8,5.08
12133,SDS011,55.732,13.172,2019-01-01 01:36:10,0.04,0.04
14276,SDS011,57.346,12.15,2019-01-01 01:37:41,67.18,20.53
13012,SDS011,57.662,12.006,2019-01-01 01:39:47,17.03,4.57
11546,SDS011,59.456,17.802,2019-01-01 01:41:17,5.1,1.8
18243,SDS011,55.674,13.072,2019-01-01 01:42:49,28.3,13.39
16811,SDS011,59.368,18.016,2019-01-01 01:44:49,7.5,2.12
17020,SDS011,55.728,13.194,2019-01-01 01:46:10,30.58,13.02
10827,SDS011,59.334,13.512,2019-01-01 01:48:17,4.9,1.92
16531,SDS011,57.698,11.958,2019-01-01 01:49:49,8.17,4.11
9436,SDS011,59.334,18.034,2019-01-01 01:51:58,7.28,2.5
16149,SDS011,55.606,13.024,2019-01-01 01:53:39,16.65,7.44
10803,SDS011,57.69,11.954,2019-01-01 01:55:06,25.33,5.58
18826,SDS011,63.404,13.016,2019-01-01 01:57:05,3.01,0.7
14278,SDS011,59.374,18.01,2019-01-01 01:58:24,8.26,2.3
13762,SDS011,60.45,23.238,2019-01-01 02:00:20,7.48,3.38
13477,SDS011,62.382,17.344,2019-01-01 02:01:58,1.1,0.88
11376,SDS011,59.124,15.126,2019-01-01 02:04:02,8.58,2.1
11404,SDS011,58.396,15.566,2019-01-01 02:06:02,5.56,2.13
14264,SDS011,57.654,11.88,2019-01-01 02:07:27,33.86,7.94
18056,SDS011,57.494,12.166,2019-01-01 02:09:20,21.7,4.98
10827,SDS011,59.334,13.512,2019-01-01 02:10:44,1.82,0.95
10803,SDS011,57.69,11.954,2019-01-01 02:12:34,35.38,6.77
11763,SDS011,56.522,14.95,2019-01-01 02:14:45,8.22,2.65
14803,SDS011,57.676,11.994,2019-01-01 02:16:19,32.4,7.88
14282,SDS011,59.282,18.344,2019-01-01 02:18:05,9.12,2.38
11004,SDS011,59.622,16.556,2019-01-01 02:19:37,11.27,2.28
18243,SDS011,55.674,13.072,2019-01-01 02:21:40,25.88,9.41
18590,SDS011,63.39,12.906,2019-01-01 02:22:55,7.79,1.09
10803,SDS011,57.69,11.954,2019-01-01 02:24:56,37.44,7.68
11004,SDS011,59.622,16.556,2019-01-01 02:26:59,11.97,2.25
11661,SDS011,59.446,14.888,2019-01-01 02:28:32,16.65,3.5
11769,SDS011,59.238,18.226,2019-01-01 02:30:18,6.28,1.92
12691,SDS011,57.636,18.304,2019-01-01 02:31:54,3.02,1.68
13020,SDS011,57.722,11.948,2019-01-01 02:33:53,46.42,9.05
17927,SDS011,58.396,15.544,2019-01-01 02:35:51,11.84,3.03
11232,SDS011,55.596,13.022,2019-01-01 02:37:13,35.76,15.62
19207,SDS011,59.466,18.036,2019-01-01 02:39:05,15.26,2.98
16149,SDS011,55.606,13.024,2019-01-01 02:40:28,26.26,8.4
13018,SDS011,57.652,11.918,2019-01-01 02:42:32,47.83,8.76
12385,SDS011,57.634,18.31,2019-01-01 02:44:00,4.61,2.0
16537,SDS011,57.562,11.936,2019-01-01 02:46:04,57.7,9.04
14292,SDS011,59.42,17.842,2019-01-01 02:47:52,4.09,1.8
14264,SDS011,57.654,11.88,2019-01-01 02:49:14,33.14,7.75
18112,SDS011,57.478,11.978,2019-01-01 02:51:16,46.42,8.28
17038,SDS011,55.75,13.202,2019-01-01 02:52:47,59.82,20.9
16147,SDS011,59.364,18.018,2019-01-01 02:54:51,8.32,2.8
10430,SDS011,59.958,17.726,2019-01-01 02:56:41,12.45,3.28
16535,SDS011,55.718,13.218,2019-01-01 02:58:23,25.92,11.02
13443,SDS011,59.218,18.218,2019-01-01 03:00:14,10.2,2.8
14290,SDS011,57.73,11.93,2019-01-01 03:01:35,27.9,7.22
16537,SDS011,57.562,11.936,2019-01-01 03:03:37,42.52,8.02
16155,SDS011,59.832,17.632,2019-01-01 03:05:31,9.16,2.88
18820,SDS011,59.332,18.034,2019-01-01 03:06:50,24.19,10.22
14264,SDS011,57.654,11.88,2019-01-01 03:08:53,42.78,9.18
9411,SDS011,59.266,15.23,2019-01-01 03:10:37,10.58,3.15
14278,SDS011,59.374,18.01,2019-01-01 03:12:37,6.44,2.24
7273,SDS011,60.002,17.846,2019-01-01 03:13:51,7.41,2.58
11376,SDS011,59.124,15.126,2019-01-01 03:15:50,4.75,1.28
14722,SDS011,55.594,12.986,2019-01-01 03:17:40,40.15,14.37
17534,SDS011,55.582,12.948,2019-01-01 03:18:57,42.92,17.02
10926,SDS011,59.472,18.304,2019-01-01 03:21:01,5.78,1.92
11663,SDS011,59.38,18.04,2019-01-01 03:22:32,6.27,1.95
10803,SDS011,57.69,11.954,2019-01-01 03:24:25,33.9,6.67
14799,SDS011,57.75,11.97,2019-01-01 03:25:56,58.36,11.62
11552,SDS011,57.698,11.992,2019-01-01 03:28:04,21.2,4.6
17712,SDS011,64.6,21.088,2019-01-01 03:29:52,1.84,0.76
18986,SDS011,59.236,18.142,2019-01-01 03:31:09,16.06,2.4
7469,SDS011,56.944,24.142,2019-01-01 03:33:04,8.6,5.65
15071,SDS011,56.696,13.002,2019-01-01 03:34:27,6.72,2.82
14290,SDS011,57.73,11.93,2019-01-01 03:36:21,36.62,8.6
10588,SDS011,55.676,13.346,2019-01-01 03:38:47,13.22,7.0
11552,SDS011,57.698,11.992,2019-01-01 03:40:34,21.93,4.75
12135,SDS011,56.42,15.548,2019-01-01 03:42:54,5.82,3.78
15549,SDS011,64.752,20.978,2019-01-01 03:43:49,3.27,0.7
13425,SDS011,57.918,12.53,2019-01-01 03:45:40,21.45,4.78
18838,SDS011,56.92,14.804,2019-01-01 03:47:41,2.46,0.95
7277,SDS011,59.266,15.23,2019-01-01 03:48:35,6.24,2.22
16155,SDS011,59.832,17.632,2019-01-01 03:50:50,9.04,2.85
12381,SDS011,63.392,13.1,2019-01-01 03:52:45,2.96,0.76
14837,SDS011,59.296,18.106,2019-01-01 03:55:06,7.38,2.52
15069,SDS011,59.284,17.95,2019-01-01 03:55:56,10.15,2.37
12137,SDS011,59.334,18.032,2019-01-01 03:58:06,10.64,2.93
16531,SDS011,57.698,11.958,2019-01-01 04:00:02,10.7,4.8
11445,SDS011,64.178,15.432,2019-01-01 04:00:53,6.85,1.65
10234,SDS011,56.826,14.938,2019-01-01 04:02:59,1.62,1.34
10723,SDS011,59.298,18.052,2019-01-01 04:04:37,12.2,3.1
13307,SDS011,66.318,14.18,2019-01-01 04:06:36,14.76,4.48
14797,SDS011,63.708,20.368,2019-01-01 04:08:36,2.26,1.05
14722,SDS011,55.594,12.986,2019-01-01 04:10:16,22.55,7.8
12687,SDS011,59.388,17.798,2019-01-01 04:12:19,12.57,2.48
13762,SDS011,60.45,23.238,2019-01-01 04:13:20,3.33,1.64
12990,SDS011,57.692,11.958,2019-01-01 04:15:09,41.74,8.95
17576,SDS011,55.684,12.556,2019-01-01 04:16:32,13.4,3.35
12129,SDS011,59.34,18.04,2019-01-01 04:18:25,3.38,1.65
7273,SDS011,60.002,17.846,2019-01-01 04:20:39,7.1,2.3
14811,SDS011,57.706,11.9,2019-01-01 04:22:27,33.24,7.5
14807,SDS011,57.718,12.034,2019-01-01 04:24:33,48.7,8.18
17536,SDS011,59.288,17.964,2019-01-01 04:25:35,9.06,1.74
11763,SDS011,56.522,14.95,2019-01-01 04:27:33,1.7,1.18
13000,SDS011,58.052,11.752,2019-01-01 04:28:47,28.06,6.52
18986,SDS011,59.236,18.142,2019-01-01 04:30:32,14.58,2.06
17925,SDS011,55.674,13.354,2019-01-01 04:32:42,17.17,6.52
16531,SDS011,57.698,11.958,2019-01-01 04:34:24,11.68,5.23
13443,SDS011,59.218,18.218,2019-01-01 04:36:20,8.56,2.02
12393,SDS011,59.344,18.034,2019-01-01 04:37:45,8.42,1.9
14817,SDS011,57.698,11.986,2019-01-01 04:39:42,48.13,8.48
18820,SDS011,59.332,18.034,2019-01-01 04:40:57,14.09,3.3
14292,SDS011,59.42,17.842,2019-01-01 04:42:49,5.92,1.62
17662,SDS011,56.892,15.09,2019-01-01 04:44:50,4.75,2.12
14133,SDS011,59.364,18.018,2019-01-01 04:46:13,14.2,2.72
16149,SDS011,55.606,13.024,2019-01-01 04:48:00,15.52,3.74
19119,SDS011,56.972,24.132,2019-01-01 04:49:38,6.2,3.36
12687,SDS011,59.388,17.798,2019-01-01 04:51:51,5.57,2.0
10723,SDS011,59.298,18.052,2019-01-01 04:53:49,8.98,2.94
13762,SDS011,60.45,23.238,2019-01-01 04:55:12,4.1,2.45
10719,SDS011,58.386,15.56,2019-01-01 04:56:53,8.6,2.82
7428,SDS011,59.868,17.624,2019-01-01 04:58:08,6.08,1.42
11552,SDS011,57.698,11.992,2019-01-01 05:00:12,30.06,4.81
10803,SDS011,57.69,11.954,2019-01-01 05:01:47,34.98,7.22
12383,SDS011,63.808,20.336,2019-01-01 05:03:43,3.28,1.25
14809,SDS011,57.566,11.936,2019-01-01 05:05:38,45.55,8.28
16535,SDS011,55.718,13.218,2019-01-01 05:07:17,11.25,2.7
10803,SDS011,57.69,11.954,2019-01-01 05:09:08,37.39,7.44
13477,SDS011,62.382,17.344,2019-01-01 05:10:20,0.5,0.31
12673,SDS011,59.364,18.022,2019-01-01 05:12:26,9.16,2.64
16705,SDS011,60.136,15.18,2019-01-01 05:13:47,6.05,2.38
14809,SDS011,57.566,11.936,2019-01-01 05:15:31,41.89,8.05
11552,SDS011,57.698,11.992,2019-01-01 05:17:35,26.15,5.55
16159,SDS011,57.818,15.224,2019-01-01 05:19:05,15.57,2.98
11384,SDS011,56.748,13.882,2019-01-01 05:21:11,16.78,3.02
10281,SDS011,59.472,18.048,2019-01-01 05:22:33,11.08,2.47
12393,SDS011,59.344,18.034,2019-01-01 05:24:32,8.95,2.08
18110,SDS011,57.49,12.078,2019-01-01 05:25:48,44.19,9.42
17018,SDS011,55.718,13.234,2019-01-01 05:27:42,19.81,2.86
17710,SDS011,57.718,12.134,2019-01-01 05:29:40,26.78,7.62
9411,SDS011,59.266,15.23,2019-01-01 05:31:06,7.18,1.84
11380,SDS011,55.606,12.998,2019-01-01 05:33:06,15.25,3.36
17710,SDS011,57.718,12.134,2019-01-01 05:34:35,20.2,5.88
12137,SDS011,59.334,18.032,2019-01-01 05:36:41,7.98,2.7
13010,SDS011,57.632,11.962,2019-01-01 05:37:56,21.23,3.43
7273,SDS011,60.002,17.846,2019-01-01 05:39:51,9.12,2.55
16149,SDS011,55.606,13.024,2019-01-01 05:41:48,14.1,2.7
12127,SDS011,57.702,11.904,2019-01-01 05:43:10,20.06,4.8
7277,SDS011,59.266,15.23,2019-01-01 05:45:10,7.72,2.42
19119,SDS011,56.972,24.132,2019-01-01 05:46:43,3.4,2.15
16296,SDS011,56.144,13.394,2019-01-01 05:48:41,23.42,5.35
14133,SDS011,59.364,18.018,2019-01-01 05:50:13,6.17,1.9
18986,SDS011,59.236,18.142,2019-01-01 05:52:04,13.47,1.65
17662,SDS011,56.892,15.09,2019-01-01 05:53:59,9.45,3.42
12861,SDS011,66.348,14.134,2019-01-01 05:55:25,1.35,0.4
14276,SDS011,57.346,12.15,2019-01-01 05:57:20,35.22,11.66
7499,SDS011,59.924,10.738,2019-01-01 05:58:49,0.63,0.63
15073,SDS011,63.884,20.308,2019-01-01 06:00:49,32.95,3.24
17536,SDS011,59.288,17.964,2019-01-01 06:02:49,6.12,1.54
10924,SDS011,59.86,17.652,2019-01-01 06:04:18,8.0,2.15
10843,SDS011,59.354,18.364,2019-01-01 06:06:27,10.4,2.37
11232,SDS011,55.596,13.022,2019-01-01 06:07:43,22.3,4.66
13483,SDS011,57.786,12.08,2019-01-01 06:09:42,26.28,5.98
14817,SDS011,57.698,11.986,2019-01-01 06:11:37,31.65,5.56
9411,SDS011,59.266,15.23,2019-01-01 06:12:55,7.78,2.26
10723,SDS011,59.298,18.052,2019-01-01 06:14:59,5.95,2.0
12990,SDS011,57.692,11.958,2019-01-01 06:16:32,31.28,6.83
7499,SDS011,59.924,10.738,2019-01-01 06:18:28,0.58,0.45
13425,SDS011,57.918,12.53,2019-01-01 06:19:56,27.78,5.3
18826,SDS011,63.404,13.016,2019-01-01 06:22:05,0.25,0.1
17925,SDS011,55.674,13.354,2019-01-01 06:23:57,21.0,4.43
14296,SDS011,59.338,18.062,2019-01-01 06:25:20,2.72,1.22
14809,SDS011,57.566,11.936,2019-01-01 06:27:29,41.76,7.38
17923,SDS011,55.73,13.2,2019-01-01 06:28:55,16.52,4.27
14278,SDS011,59.374,18.01,2019-01-01 06:30:55,4.72,1.32
11384,SDS011,56.748,13.882,2019-01-01 06:32:43,20.45,3.35
11445,SDS011,64.178,15.432,2019-01-01 06:34:13,5.64,1.05
10922,SDS011,59.494,17.976,2019-01-01 06:36:17,4.72,2.03
11767,SDS011,57.652,12.514,2019-01-01 06:37:39,20.38,5.05
10723,SDS011,59.298,18.052,2019-01-01 06:39:36,4.75,1.8
11376,SDS011,59.124,15.126,2019-01-01 06:41:36,8.12,1.77
12141,SDS011,59.284,18.022,2019-01-01 06:43:01,4.05,1.35
11767,SDS011,57.652,12.514,2019-01-01 06:45:02,17.02,3.87
10647,SDS011,55.608,13.036,2019-01-01 06:46:30,31.65,5.43
12663,SDS011,58.49,15.528,2019-01-01 06:48:33,12.89,3.99
11232,SDS011,55.596,13.022,2019-01-01 06:49:54,16.94,4.48
18056,SDS011,57.494,12.166,2019-01-01 06:51:58,23.9,4.38
18110,SDS011,57.49,12.078,2019-01-01 06:53:47,40.98,7.7
13441,SDS011,55.662,13.114,2019-01-01 06:55:11,24.02,4.96
10250,SDS011,58.692,12.478,2019-01-01 06:57:15,7.73,1.14
18986,SDS011,59.236,18.142,2019-01-01 06:58:44,5.72,1.1
17532,SDS011,59.32,13.484,2019-01-01 07:00:18,6.78,1.12
11769,SDS011,59.238,18.226,2019-01-01 07:02:50,3.5,1.0
16149,SDS011,55.606,13.024,2019-01-01 07:04:48,28.77,4.23
11765,SDS011,55.716,13.244,2019-01-01 07:06:18,23.71,4.61
11376,SDS011,59.124,15.126,2019-01-01 07:09:18,5.45,1.55
11663,SDS011,59.38,18.04,2019-01-01 07:10:54,5.66,1.45
11232,SDS011,55.596,13.022,2019-01-01 07:12:57,19.62,5.08
10914,SDS011,61.45,23.858,2019-01-01 07:14:53,23.37,2.35
18112,SDS011,57.478,11.978,2019-01-01 07:16:13,44.98,8.15
12393,SDS011,59.344,18.034,2019-01-01 07:18:01,4.84,1.28
12663,SDS011,58.49,15.528,2019-01-01 07:19:18,15.8,4.12
9797,SDS011,57.492,12.652,2019-01-01 07:21:29,28.64,7.3
17351,SDS011,58.674,16.368,2019-01-01 07:23:00,12.84,2.28
17710,SDS011,57.718,12.134,2019-01-01 07:28:03,16.55,4.48
12693,SDS011,58.19,12.72,2019-01-01 07:30:08,16.68,2.4
16531,SDS011,57.698,11.958,2019-01-01 07:31:19,9.72,3.95
13762,SDS011,60.45,23.238,2019-01-01 07:33:03,22.46,3.44
7275,SDS011,57.72,11.888,2019-01-01 07:34:27,18.28,4.3
14722,SDS011,55.594,12.986,2019-01-01 07:36:40,22.4,5.15
9797,SDS011,57.492,12.652,2019-01-01 07:38:45,21.97,5.38
7428,SDS011,59.868,17.624,2019-01-01 07:40:16,6.55,2.28
16811,SDS011,59.368,18.016,2019-01-01 07:42:30,3.35,1.02
17650,SDS011,59.304,18.102,2019-01-01 07:43:42,2.83,1.27
16446,SDS011,55.66,12.592,2019-01-01 07:45:28,2.76,2.45
13010,SDS011,57.632,11.962,2019-01-01 07:47:32,13.05,1.94
15551,SDS011,57.712,11.996,2019-01-01 07:48:49,15.63,4.05
8683,SDS011,59.744,18.206,2019-01-01 07:50:59,3.62,1.95
12385,SDS011,57.634,18.31,2019-01-01 07:52:32,19.15,3.5
10827,SDS011,59.334,13.512,2019-01-01 07:54:26,1.0,0.6
16531,SDS011,57.698,11.958,2019-01-01 07:55:51,7.46,3.44
14811,SDS011,57.706,11.9,2019-01-01 07:57:52,14.1,3.42
10823,SDS011,59.332,18.034,2019-01-01 07:59:50,4.54,1.35
12383,SDS011,63.808,20.336,2019-01-01 08:01:11,2.4,1.16
13425,SDS011,57.918,12.53,2019-01-01 08:03:19,18.38,3.75
16811,SDS011,59.368,18.016,2019-01-01 08:04:49,3.71,1.09
15549,SDS011,64.752,20.978,2019-01-01 08:06:46,4.66,0.95
19119,SDS011,56.972,24.132,2019-01-01 08:08:37,3.16,2.0
14017,SDS011,59.376,18.01,2019-01-01 08:10:01,5.16,1.57
11058,SDS011,59.272,15.22,2019-01-01 08:12:11,6.15,1.36
13000,SDS011,58.052,11.752,2019-01-01 08:13:35,10.48,2.96
17538,SDS011,55.612,12.972,2019-01-01 08:15:26,26.63,4.57
11004,SDS011,59.622,16.556,2019-01-01 08:16:55,1.86,0.77
7273,SDS011,60.002,17.846,2019-01-01 08:18:59,5.24,1.85
10721,SDS011,59.45,18.124,2019-01-01 08:20:51,1.85,0.88
15561,SDS011,59.214,16.222,2019-01-01 08:22:14,2.51,1.23
15067,SDS011,60.024,18.77,2019-01-01 08:24:19,2.66,1.16
18243,SDS011,55.674,13.072,2019-01-01 08:25:46,14.28,4.07
12990,SDS011,57.692,11.958,2019-01-01 08:27:43,15.16,4.3
12687,SDS011,59.388,17.798,2019-01-01 08:29:41,4.48,1.35
12122,SDS011,59.628,17.852,2019-01-01 08:31:16,4.38,1.52
12383,SDS011,63.808,20.336,2019-01-01 08:33:08,2.7,0.8
11661,SDS011,59.446,14.888,2019-01-01 08:34:34,4.6,1.3
12693,SDS011,58.19,12.72,2019-01-01 08:36:34,5.43,1.12
12391,SDS011,59.86,17.64,2019-01-01 08:38:00,3.32,1.95
17925,SDS011,55.674,13.354,2019-01-01 08:39:54,16.92,3.78
15837,SDS011,59.846,17.638,2019-01-01 08:41:48,4.05,2.3
14278,SDS011,59.374,18.01,2019-01-01 08:43:24,5.95,1.16
13018,SDS011,57.652,11.918,2019-01-01 08:45:22,29.5,4.83
12691,SDS011,57.636,18.304,2019-01-01 08:46:46,14.0,3.66
17532,SDS011,59.32,13.484,2019-01-01 08:48:47,0.82,0.64
17351,SDS011,58.674,16.368,2019-01-01 08:50:44,11.92,1.96
11445,SDS011,64.178,15.432,2019-01-01 08:52:03,1.75,0.64
12135,SDS011,56.42,15.548,2019-01-01 08:54:01,16.9,3.75
18112,SDS011,57.478,11.978,2019-01-01 08:55:31,29.56,5.56
12127,SDS011,57.702,11.904,2019-01-01 08:57:30,11.35,2.99
10588,SDS011,55.676,13.346,2019-01-01 08:58:55,19.07,4.03
19547,SDS011,58.014,11.826,2019-01-01 09:00:55,6.38,1.07
14300,SDS011,59.306,18.024,2019-01-01 09:02:42,4.31,1.02
13443,SDS011,59.218,18.218,2019-01-01 09:04:06,4.03,1.42
7273,SDS011,60.002,17.846,2019-01-01 09:05:59,3.42,1.83
12861,SDS011,66.348,14.134,2019-01-01 09:07:24,0.5,0.35
7428,SDS011,59.868,17.624,2019-01-01 09:09:22,4.45,2.15
16723,SDS011,57.736,11.894,2019-01-01 09:10:59,12.78,3.22
19207,SDS011,59.466,18.036,2019-01-01 09:12:58,6.4,1.94
14801,SDS011,57.716,12.048,2019-01-01 09:14:53,18.4,5.23
13483,SDS011,57.786,12.08,2019-01-01 09:16:19,14.47,3.1
12122,SDS011,59.628,17.852,2019-01-01 09:18:15,3.54,1.7
14811,SDS011,57.706,11.9,2019-01-01 09:19:36,9.66,2.46
13441,SDS011,55.662,13.114,2019-01-01 09:21:31,19.25,3.94
16723,SDS011,57.736,11.894,2019-01-01 09:23:11,24.6,3.47
15073,SDS011,63.884,20.308,2019-01-01 09:25:07,9.9,1.0
12387,SDS011,58.56,15.306,2019-01-01 09:26:59,4.98,1.67
18836,SDS011,63.404,13.03,2019-01-01 09:28:30,1.45,0.5
10924,SDS011,59.86,17.652,2019-01-01 09:30:28,3.92,2.2
13020,SDS011,57.722,11.948,2019-01-01 09:31:41,18.18,3.84
8683,SDS011,59.744,18.206,2019-01-01 09:33:44,2.0,1.83
16296,SDS011,56.144,13.394,2019-01-01 09:35:38,29.3,7.35
10719,SDS011,58.386,15.56,2019-01-01 09:37:07,3.9,1.46
14290,SDS011,57.73,11.93,2019-01-01 09:38:58,12.86,3.57
11771,SDS011,55.748,13.194,2019-01-01 09:40:30,23.55,5.64
18112,SDS011,57.478,11.978,2019-01-01 09:42:34,24.32,4.68
9368,SDS011,59.37,17.834,2019-01-01 09:43:48,1.08,0.9
13483,SDS011,57.786,12.08,2019-01-01 09:45:43,12.18,3.24
19547,SDS011,58.014,11.826,2019-01-01 09:47:38,4.1,1.04
